,TIME,LATITUDE,LONGITUDE,ALTITUDE,ENGINE_COOLANT_TEMP,ENGINE_LOAD,ENGINE_RPM,MAF,SPEED,THROTTLE_POS,ENGINE_RUNTIME
234,1494583426550,-5.878071666997575,-35.21707245146215,44.23447056284403,79,32.2,562,2.22,0,12.5,00:09:03
235,1494583427559,-5.878071666997575,-35.21707245146215,44.23447056284403,80,41.2,613,3.47,0,14.1,00:09:05
236,1494583429591,-5.878071666997575,-35.21707245146215,44.23447056284403,80,44.7,754,4.24,3,14.1,00:09:06
237,1494583431630,-5.878071666997575,-35.21707245146215,44.23447056284403,80,41.6,815,4.27,0,14.5,00:09:08
238,1494583433696,-5.878071666997575,-35.21707245146215,44.23447056284403,80,42.7,776,4.72,5,14.9,00:09:10
239,1494583435723,-5.878165096722274,-35.21697062989554,44.89971382528346,80,52.9,1346,2.91,8,16.5,00:09:12
240,1494583437743,-5.878209226577728,-35.21692981418477,45.00577117623743,80,42.4,921,4.86,3,14.9,00:09:14
241,1494583439767,-5.878209226577728,-35.21692981418477,45.00577117623743,80,33.3,552,2.24,0,12.5,00:09:16
242,1494583441791,-5.878209226577728,-35.21692981418477,45.00577117623743,80,33.3,549,2.24,0,12.5,00:09:18
243,1494583443845,-5.878209226577728,-35.21692981418477,45.00577117623743,80,32.9,553,2.24,0,12.5,00:09:19
244,1494583445867,-5.878209226577728,-35.21692981418477,45.00577117623743,80,32.9,569,2.24,0,12.5,00:09:22
245,1494583447887,-5.878209226577728,-35.21692981418477,45.00577117623743,80,42.4,765,4.11,0,14.1,00:09:24
246,1494583449909,-5.878209226577728,-35.21692981418477,45.00577117623743,81,45.1,802,4.3,0,14.5,00:09:26
247,1494583452940,-5.878209226577728,-35.21692981418477,45.00577117623743,80,43.5,796,4.24,0,14.1,00:09:29
248,1494583455971,-5.878209226577728,-35.21692981418477,45.00577117623743,80,58.8,1559,11.16,14,19.2,00:09:32
249,1494583459008,-5.878348852946628,-35.21686580819222,47.781922209559966,80,21.6,1223,3.24,9,13.3,00:09:35
250,1494583461033,-5.878348852946628,-35.21686580819222,47.781922209559966,81,33.7,924,4.16,0,14.1,00:09:37
251,1494583463053,-5.878348852946628,-35.21686580819222,47.781922209559966,81,34.1,583,2.38,0,12.5,00:09:39
252,1494583465080,-5.878348852946628,-35.21686580819222,47.781922209559966,81,32.9,552,2.33,0,12.5,00:09:41
253,1494583468126,-5.878348852946628,-35.21686580819222,47.781922209559966,81,46.3,767,4.24,0,14.5,00:09:44
254,1494583470148,-5.878348852946628,-35.21686580819222,47.781922209559966,81,43.9,792,4.24,0,14.5,00:09:46
255,1494583472174,-5.878348852946628,-35.21686580819222,47.781922209559966,81,42.7,811,4.22,0,14.1,00:09:49
256,1494583474195,-5.878348852946628,-35.21686580819222,47.781922209559966,81,43.5,799,4.08,0,14.1,00:09:50
257,1494583477237,-5.878396085052539,-35.216830854206464,48.27496915243335,81,23.9,1129,2.97,7,13.7,00:09:53
258,1494583479264,-5.878396085052539,-35.216830854206464,48.27496915243335,81,29.4,968,3.47,5,13.7,00:09:55
259,1494583482300,-5.8784577010870045,-35.21674700964914,47.8351381973343,81,22.4,1047,3.3,5,14.5,00:09:59
260,1494583485330,-5.8784932745697605,-35.2167039680939,47.51338300447188,81,41.2,882,4.47,4,14.5,00:10:02
261,1494583487353,-5.8784932745697605,-35.2167039680939,47.51338300447188,81,52.5,868,7.41,7,16.5,00:10:04
262,1494583489387,-5.87853077626747,-35.21666546505298,47.279499470196626,81,28.6,1043,4.05,8,14.1,00:10:06
263,1494583491419,-5.878570964556364,-35.216625071547256,47.04192885885658,81,31.4,965,3.86,6,14.1,00:10:07
264,1494583493586,-5.878570964556364,-35.216625071547256,47.04192885885658,81,43.5,915,7.38,5,14.5,00:10:09
265,1494583495696,-5.878570964556364,-35.216625071547256,47.04192885885658,81,38.0,1410,3.99,11,11.8,00:10:11
266,1494583497723,-5.878620089066218,-35.21660016711329,46.59824546268136,82,34.9,992,3.97,0,13.7,00:10:13
267,1494583499760,-5.878620089066218,-35.21660016711329,46.59824546268136,82,34.1,597,2.58,0,12.5,00:10:16
268,1494583500770,-5.878620089066218,-35.21660016711329,46.59824546268136,82,38.8,601,4.08,0,14.1,00:10:17
269,1494583502798,-5.878620089066218,-35.21660016711329,46.59824546268136,82,44.3,732,4.16,0,14.5,00:10:19
270,1494583504848,-5.878666132415832,-35.216593984194915,46.495848275807994,82,58.4,1525,10.41,7,18.4,00:10:21
271,1494583506868,-5.878719759035602,-35.216552647310635,46.04884177913589,82,26.3,1142,3.77,12,13.7,00:10:23
272,1494583508893,-5.878783915192832,-35.21649904673421,45.96560209125763,82,58.0,1896,14.61,20,21.2,00:10:25
273,1494583510915,-5.878865442409508,-35.21643296120476,46.55393574181051,83,18.8,1460,3.38,23,13.7,00:10:27
274,1494583512939,-5.879011408837885,-35.216310732797496,47.356954668604935,83,47.8,1700,3.52,24,18.8,00:10:29
275,1494583514961,-5.879123050303441,-35.21621731542334,47.31360374863817,83,47.8,1673,12.72,28,18.8,00:10:31
276,1494583518015,-5.879330755854367,-35.21605218127319,47.916290940222474,83,55.3,1583,11.33,36,18.8,00:10:34
277,1494583521058,-5.879553284457861,-35.215876919446615,49.36973887163805,84,20.0,1161,3.74,35,12.9,00:10:37
278,1494583523085,-5.879694298833936,-35.21576487028885,50.052951362806304,83,31.0,948,3.69,35,13.7,00:10:39
279,1494583526116,-5.879901651442907,-35.21560465814579,49.246377387978775,83,37.6,1271,5.44,35,14.5,00:10:42
280,1494583528141,-5.880038467607106,-35.21549997580116,47.79660068335183,83,28.6,1029,3.58,35,13.7,00:10:44
281,1494583530163,-5.880183901978519,-35.215379322863726,46.04725521145528,83,19.6,1185,16.97,37,20.8,00:10:46
282,1494583533198,-5.8804213868101005,-35.21519935697183,44.037471668484365,83,50.2,1504,1.74,41,17.3,00:10:49
283,1494583536229,-5.880635196775779,-35.21505272067793,42.82826755395715,84,18.4,1396,8.77,36,17.3,00:10:52
284,1494583538258,-5.880798348699076,-35.21492648678344,42.04097359453744,84,50.6,1532,9.83,39,18.0,00:10:54
285,1494583540290,-5.880956710701662,-35.21480122002095,40.9618946716795,84,51.8,1426,9.94,40,17.6,00:10:57
286,1494583543339,-5.881189887850808,-35.21461135405326,38.28964510206931,84,37.6,1446,9.52,39,18.0,00:11:00
287,1494583545370,-5.8813603432267625,-35.21446885925125,36.531061241404686,84,20.8,1052,5.05,38,13.3,00:11:02
288,1494583547404,-5.881511040907334,-35.2143407402857,35.23782663988777,84,20.0,983,2.63,34,12.9,00:11:04
289,1494583549428,-5.881566460110216,-35.21429637889904,34.80756288494036,84,21.2,946,2.58,15,12.9,00:11:06
290,1494583551447,-5.8816158606934295,-35.214266736058036,34.493618911543734,84,37.3,957,4.27,0,14.5,00:11:08
291,1494583553466,-5.8816158606934295,-35.214266736058036,34.493618911543734,84,36.5,621,7.13,0,18.0,00:11:10
292,1494583555493,-5.881659725579316,-35.21431815229968,34.61371609472742,84,52.2,1608,10.27,11,18.4,00:11:12
293,1494583557519,-5.881721125770406,-35.214397875400024,34.784120237590805,84,73.7,2560,24.97,25,26.3,00:11:14
294,1494583560550,-5.881829846165316,-35.214551914546774,34.40715517148261,84,27.8,1059,4.05,18,14.1,00:11:16
295,1494583563587,-5.881867857409184,-35.21460062716376,34.28177706185068,84,29.0,975,3.22,6,13.3,00:11:20
296,1494583565608,-5.8819198959373304,-35.214671854831856,34.04016103386163,84,52.5,2129,19.47,22,23.9,00:11:22
297,1494583568641,-5.882068810263137,-35.214863178044595,35.009172707527114,83,20.4,1450,5.97,33,15.7,00:11:24
298,1494583571689,-5.882241667739557,-35.21504181594689,35.88014308535022,83,20.8,1231,2.97,29,13.3,00:11:27
299,1494583573712,-5.8822787959794285,-35.215073730589104,35.899653227874545,84,21.6,961,4.99,11,13.7,00:11:29
300,1494583575731,-5.88233086667969,-35.21511043351414,35.95494174504497,83,61.2,1782,16.58,11,22.0,00:11:31
301,1494583577759,-5.882442967974958,-35.21516301802059,36.88385336159233,83,62.7,2088,17.52,19,22.7,00:11:33
302,1494583580790,-5.882631544763044,-35.21527857348435,38.37532443863051,84,55.3,1517,8.63,29,17.6,00:11:37
303,1494583583823,-5.882847774847544,-35.21537426698703,39.539252314982775,84,19.6,1085,2.69,26,12.9,00:11:40
304,1494583585843,-5.882949896344268,-35.21538250654581,37.98542249107993,84,21.6,977,2.61,23,12.9,00:11:42
305,1494583587857,-5.883057293421378,-35.21538085577757,35.25990744809171,84,22.4,1533,3.38,26,13.7,00:11:44
306,1494583589871,-5.8831760801837305,-35.215372728963644,31.998919473694876,84,20.4,958,2.63,26,12.9,00:11:46
307,1494583591896,-5.8832959226375685,-35.21535967082458,29.70128450375505,84,20.8,977,2.49,22,12.9,00:11:48
308,1494583593932,-5.883365938322627,-35.2153488489203,29.152231098240037,84,25.9,915,7.24,7,14.5,00:11:50
309,1494583595950,-5.88341830443161,-35.21533698770681,29.041491546395143,84,43.1,915,4.99,6,14.9,00:11:52
310,1494583597972,-5.88341830443161,-35.21533698770681,29.041491546395143,84,43.9,892,4.86,7,14.9,00:11:54
311,1494583600001,-5.88345366686443,-35.21527876798152,28.78381636383145,84,62.7,1480,9.49,8,18.0,00:11:56
312,1494583602026,-5.883450887552877,-35.21520706719684,28.536323297770682,84,42.7,1125,7.11,10,14.5,00:11:58
313,1494583604061,-5.883432384694518,-35.215141274735664,28.12909508100308,84,31.8,1042,3.97,9,14.1,00:12:00
314,1494583606083,-5.8834191574207,-35.215092385331346,27.665740570337597,84,33.3,944,3.97,7,14.1,00:12:02
315,1494583608129,-5.883418666260124,-35.21502872339032,27.129190724534453,84,33.7,922,7.88,7,14.1,00:12:04
316,1494583611169,-5.883425375399437,-35.214981637772624,26.838198697601896,84,38.4,954,5.27,5,14.5,00:12:07
317,1494583613192,-5.883425375399437,-35.214981637772624,26.838198697601896,84,45.5,906,5.36,0,15.3,00:12:09
318,1494583615215,-5.883425375399437,-35.214981637772624,26.838198697601896,84,45.1,775,4.3,0,14.5,00:12:11
319,1494583618247,-5.883425375399437,-35.214981637772624,26.838198697601896,85,42.7,784,4.3,0,14.5,00:12:15
320,1494583620268,-5.883425375399437,-35.214981637772624,26.838198697601896,85,31.4,622,2.36,0,12.5,00:12:17
321,1494583622307,-5.883425375399437,-35.214981637772624,26.838198697601896,85,32.9,550,2.22,0,12.5,00:12:20
322,1494583624328,-5.883425375399437,-35.214981637772624,26.838198697601896,85,32.9,550,2.27,0,12.5,00:12:21
323,1494583626355,-5.883425375399437,-35.214981637772624,26.838198697601896,86,33.3,552,2.3,0,12.5,00:12:22
324,1494583628378,-5.883425375399437,-35.214981637772624,26.838198697601896,86,42.7,733,4.61,0,14.5,00:12:25
325,1494583630414,-5.883425375399437,-35.214981637772624,26.838198697601896,86,45.5,789,4.49,0,14.5,00:12:27
326,1494583632434,-5.883425375399437,-35.214981637772624,26.838198697601896,86,43.5,770,4.36,0,14.5,00:12:29
327,1494583634493,-5.883425375399437,-35.214981637772624,26.838198697601896,86,44.3,790,4.41,0,14.5,00:12:31
328,1494583636498,-5.883425375399437,-35.214981637772624,26.838198697601896,86,43.9,807,4.3,0,14.5,00:12:33
329,1494583639576,-5.883369174881867,-35.215002855458025,26.972770394318815,86,42.4,768,3.19,0,13.3,00:12:36
330,1494583641594,-5.88334809977455,-35.215046484482265,26.88370010479972,86,32.9,563,2.19,0,12.5,00:12:38
331,1494583643600,-5.88334809977455,-35.215046484482265,26.88370010479972,86,33.3,549,2.3,0,12.5,00:12:39
332,1494583645615,-5.883342242878466,-35.21509711172837,26.72522486700117,86,33.3,552,2.3,0,12.5,00:12:41
333,1494583647632,-5.883342242878466,-35.21509711172837,26.72522486700117,86,43.1,749,4.24,0,14.5,00:12:43
334,1494583649650,-5.883342242878466,-35.21509711172837,26.72522486700117,86,45.1,827,4.3,0,14.5,00:12:45
335,1494583651667,-5.883342242878466,-35.21509711172837,26.72522486700117,86,43.5,799,4.3,0,14.5,00:12:47
336,1494583653679,-5.883342242878466,-35.21509711172837,26.72522486700117,86,44.3,792,4.24,0,14.5,00:12:49
337,1494583655700,-5.883342242878466,-35.21509711172837,26.72522486700117,86,44.7,794,4.24,0,14.5,00:12:51
338,1494583657705,-5.883342242878466,-35.21509711172837,26.72522486700117,86,44.3,744,3.91,0,14.1,00:12:54
339,1494583658713,-5.883342242878466,-35.21509711172837,26.72522486700117,86,33.3,590,2.33,0,12.5,00:12:55
340,1494583660734,-5.883342242878466,-35.21509711172837,26.72522486700117,86,32.9,564,2.22,0,12.5,00:12:57
341,1494583662749,-5.883342242878466,-35.21509711172837,26.72522486700117,86,33.3,544,2.3,0,12.5,00:12:59
342,1494583664757,-5.883342242878466,-35.21509711172837,26.72522486700117,86,34.1,549,2.24,0,12.5,00:13:01
343,1494583666775,-5.883342242878466,-35.21509711172837,26.72522486700117,86,45.9,738,4.19,0,14.5,00:13:02
344,1494583668793,-5.883342242878466,-35.21509711172837,26.72522486700117,86,48.2,754,4.24,0,14.5,00:13:05
345,1494583670809,-5.883342242878466,-35.21509711172837,26.72522486700117,86,44.3,837,4.44,0,14.5,00:13:07
346,1494583672828,-5.883342242878466,-35.21509711172837,26.72522486700117,86,44.3,830,4.33,0,14.5,00:13:09
347,1494583674850,-5.883342242878466,-35.21509711172837,26.72522486700117,86,44.3,754,4.24,0,14.5,00:13:11
348,1494583676861,-5.883342242878466,-35.21509711172837,26.72522486700117,86,42.0,934,8.08,0,14.5,00:13:13
349,1494583678879,-5.883342242878466,-35.21509711172837,26.72522486700117,86,49.4,1463,9.58,6,17.6,00:13:15
350,1494583681895,-5.883342242878466,-35.21509711172837,26.72522486700117,86,54.5,1444,10.22,13,18.4,00:13:18
351,1494583684910,-5.8833697129066875,-35.21489153686372,5.063216085841182,85,53.3,1479,8.44,18,16.1,00:13:21
352,1494583686917,-5.883380132283082,-35.21484748388366,1.7564278579205364,85,39.6,1011,4.02,12,14.1,00:13:23
353,1494583688921,-5.883399992958004,-35.21477846191493,1.0730212974032076,85,33.7,918,4.11,5,14.1,00:13:25
354,1494583690927,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,59.2,1287,9.83,4,18.4,00:13:27
355,1494583692932,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,46.3,1091,9.05,5,14.5,00:13:29
356,1494583694947,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,49.4,1395,9.58,7,18.0,00:13:31
357,1494583696950,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,49.0,1777,3.58,11,13.7,00:13:33
358,1494583698972,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,23.5,1079,3.44,6,14.1,00:13:35
359,1494583701060,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,44.3,1579,10.16,10,18.4,00:13:38
360,1494583703107,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,39.2,1638,6.94,12,16.1,00:13:39
361,1494583705115,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,52.5,1221,9.33,13,18.0,00:13:41
362,1494583707184,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,50.6,1443,11.22,17,18.4,00:13:43
363,1494583709217,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,60.4,1538,11.74,20,19.2,00:13:46
364,1494583711250,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,59.2,1461,8.88,24,18.8,00:13:48
365,1494583714311,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,22.4,1196,6.22,20,18.0,00:13:50
366,1494583716359,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,51.4,1784,8.49,20,19.2,00:13:52
367,1494583718393,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,42.4,1352,2.77,17,12.2,00:13:54
368,1494583720447,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,22.0,984,2.72,8,12.9,00:13:56
369,1494583722459,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,46.7,917,7.99,5,16.5,00:13:58
370,1494583724497,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,52.5,1558,2.94,9,17.6,00:14:00
371,1494583726501,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,28.2,1008,2.86,6,13.7,00:14:02
372,1494583728533,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,38.8,912,7.72,8,16.1,00:14:05
373,1494583730551,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,38.4,1718,7.94,11,16.9,00:14:06
374,1494583732612,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,43.1,1540,8.22,18,17.3,00:14:08
375,1494583734673,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,20.0,1338,3.05,21,13.7,00:14:11
376,1494583737721,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,21.2,961,3.69,15,12.9,00:14:14
377,1494583739761,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,32.9,902,3.8,6,13.3,00:14:16
378,1494583741822,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,48.2,933,4.66,0,14.9,00:14:18
379,1494583744888,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,72.2,1582,12.05,0,17.6,00:14:21
380,1494583746917,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,55.3,1400,9.99,4,18.0,00:14:23
381,1494583748974,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,61.6,1810,15.61,10,22.0,00:14:25
382,1494583751010,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,67.8,1545,13.88,12,20.4,00:14:27
383,1494583753073,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,70.2,1579,14.02,19,21.2,00:14:29
384,1494583755077,-5.883405679291557,-35.214724432933004,0.5283461963418151,85,18.8,1227,3.41,17,13.7,00:14:31
385,1494583757119,-5.883405679291557,-35.214724432933004,0.5283461963418151,86,25.1,1079,3.22,12,14.5,00:14:33
386,1494583759133,-5.883405679291557,-35.214724432933004,0.5283461963418151,86,34.1,907,4.05,4,15.3,00:14:35
387,1494583762154,-5.883405679291557,-35.214724432933004,0.5283461963418151,86,45.1,782,4.16,0,14.1,00:14:38
388,1494583763171,-5.883405679291557,-35.214724432933004,0.5283461963418151,86,58.4,1389,12.13,6,18.8,00:14:40
389,1494583765195,-5.881613537358575,-35.214236172904485,14.465566314012005,86,58.4,1680,15.69,16,22.4,00:14:41
390,1494583767219,-5.88170826673576,-35.21418526366091,18.916965267583773,86,70.6,1699,17.13,24,22.7,00:14:44
391,1494583769253,-5.881895583256288,-35.21404109644495,34.65908048031374,86,77.6,1839,19.3,31,25.5,00:14:45
392,1494583771274,-5.8820479238002505,-35.21391326790389,38.06514455435581,86,79.6,1864,19.38,37,25.9,00:14:47
393,1494583773295,-5.8822001127587376,-35.21376409082557,42.03211731480228,86,79.2,1865,16.55,40,25.1,00:14:50
394,1494583776330,-5.882457937312986,-35.213544566664574,43.48255848943521,86,72.2,1659,16.72,44,23.9,00:14:52
395,1494583779363,-5.882740771253897,-35.21331756560842,40.815072356493076,86,22.4,1408,6.83,47,16.1,00:14:56
396,1494583782393,-5.883000489712972,-35.21312379039585,37.946345966695255,86,41.6,1298,8.3,47,16.9,00:14:59
397,1494583784418,-5.8831781678194615,-35.21297781654093,37.549324573658104,86,43.5,1435,8.19,47,17.3,00:15:01
398,1494583786438,-5.8833677571002045,-35.212846866831306,37.98492673443478,86,36.1,1352,5.83,46,15.3,00:15:03
399,1494583788462,-5.883550038133232,-35.21267760700479,40.726952867350455,86,19.2,1326,3.3,43,13.7,00:15:05
400,1494583790486,-5.883701584792324,-35.212531694641925,44.02109545267067,86,18.4,1316,3.41,34,13.7,00:15:06
401,1494583793512,-5.8838178620262696,-35.21242643620796,44.184176818712565,86,20.0,1189,2.97,15,13.3,00:15:10
402,1494583795535,-5.883871353607555,-35.2123747601258,42.63123820953611,86,41.2,934,5.13,6,14.9,00:15:12
403,1494583798570,-5.883871353607555,-35.2123747601258,42.63123820953611,85,44.7,803,4.24,0,14.5,00:15:15
404,1494583800588,-5.883871353607555,-35.2123747601258,42.63123820953611,85,42.7,807,4.19,0,14.1,00:15:17
405,1494583802614,-5.883871353607555,-35.2123747601258,42.63123820953611,85,43.1,737,2.63,0,12.9,00:15:19
406,1494583804631,-5.883871353607555,-35.2123747601258,42.63123820953611,85,32.9,567,2.22,0,12.5,00:15:21
407,1494583807669,-5.883909006286298,-35.21234607535664,42.42105249840001,86,56.5,1641,11.88,8,19.6,00:15:23
408,1494583809688,-5.883993219577878,-35.2122817418455,40.771537870057976,86,67.8,1558,13.19,18,20.8,00:15:25
409,1494583812722,-5.884126267967873,-35.212172655762814,39.58709495559645,85,19.2,1247,2.94,23,13.3,00:15:29
410,1494583814745,-5.8841649739881445,-35.21214177543083,39.37209593159075,85,31.8,1156,4.61,16,14.5,00:15:30
411,1494583817772,-5.884206219266943,-35.21210772357097,39.33207751085718,85,46.7,833,4.49,0,14.5,00:15:34
412,1494583819918,-5.884206219266943,-35.21210772357097,39.33207751085718,85,43.9,845,4.19,0,14.1,00:15:36
413,1494583822943,-5.884206219266943,-35.21210772357097,39.33207751085718,86,41.2,741,2.99,0,12.5,00:15:39
414,1494583824965,-5.884206219266943,-35.21210772357097,39.33207751085718,86,33.7,578,2.27,0,12.5,00:15:41
415,1494583826989,-5.884206219266943,-35.21210772357097,39.33207751085718,86,33.7,561,2.27,0,12.5,00:15:43
416,1494583830039,-5.884206219266943,-35.21210772357097,39.33207751085718,86,33.7,575,2.27,0,12.5,00:15:46
417,1494583832063,-5.884206219266943,-35.21210772357097,39.33207751085718,86,43.5,722,4.22,0,14.5,00:15:48
418,1494583835084,-5.884206219266943,-35.21210772357097,39.33207751085718,86,43.5,825,4.24,0,14.1,00:15:51
419,1494583837114,-5.884206219266943,-35.21210772357097,39.33207751085718,86,45.1,793,4.11,0,14.5,00:15:53
420,1494583839138,-5.884206219266943,-35.21210772357097,39.33207751085718,86,43.9,787,4.16,0,14.1,00:15:55
421,1494583841162,-5.884206219266943,-35.21210772357097,39.33207751085718,86,44.7,743,2.97,0,14.1,00:15:57
422,1494583843197,-5.884206219266943,-35.21210772357097,39.33207751085718,86,32.9,583,2.22,0,12.5,00:15:59
423,1494583846234,-5.884206219266943,-35.21210772357097,39.33207751085718,86,33.3,561,2.22,0,12.5,00:16:02
424,1494583848253,-5.884206219266943,-35.21210772357097,39.33207751085718,86,32.9,566,2.3,0,12.5,00:16:04
425,1494583850276,-5.884206219266943,-35.21210772357097,39.33207751085718,86,46.3,719,4.11,0,14.9,00:16:06
426,1494583853308,-5.884206219266943,-35.21210772357097,39.33207751085718,86,44.3,809,4.22,0,14.5,00:16:09
427,1494583855328,-5.884206219266943,-35.21210772357097,39.33207751085718,86,43.9,779,4.11,0,14.1,00:16:11
428,1494583858361,-5.884206219266943,-35.21210772357097,39.33207751085718,87,43.1,817,3.97,0,14.1,00:16:15
429,1494583861393,-5.884206219266943,-35.21210772357097,39.33207751085718,86,32.5,558,2.19,0,12.5,00:16:18
430,1494583863419,-5.884206219266943,-35.21210772357097,39.33207751085718,87,33.3,552,2.27,0,12.5,00:16:20
431,1494583866454,-5.884206219266943,-35.21210772357097,39.33207751085718,87,32.9,566,3.19,0,14.1,00:16:23
432,1494583868490,-5.884206219266943,-35.21210772357097,39.33207751085718,87,47.1,730,4.13,0,14.5,00:16:25
433,1494583870510,-5.884206219266943,-35.21210772357097,39.33207751085718,87,44.3,782,4.24,0,14.5,00:16:27
434,1494583873545,-5.884206219266943,-35.21210772357097,39.33207751085718,87,43.9,783,4.11,0,14.1,00:16:30
435,1494583875579,-5.884206219266943,-35.21210772357097,39.33207751085718,86,43.9,794,4.13,0,14.1,00:16:31
436,1494583877606,-5.884206219266943,-35.21210772357097,39.33207751085718,87,39.6,810,2.38,0,12.5,00:16:33
437,1494583879628,-5.884206219266943,-35.21210772357097,39.33207751085718,86,33.7,572,2.27,0,12.5,00:16:35
438,1494583882666,-5.884206219266943,-35.21210772357097,39.33207751085718,86,34.1,569,2.27,0,12.5,00:16:38
439,1494583884688,-5.884206219266943,-35.21210772357097,39.33207751085718,86,33.7,574,2.19,0,12.5,00:16:40
440,1494583886728,-5.884206219266943,-35.21210772357097,39.33207751085718,86,47.8,748,4.11,0,14.5,00:16:42
441,1494583888740,-5.884206219266943,-35.21210772357097,39.33207751085718,87,44.7,805,4.24,0,14.5,00:16:44
442,1494583890761,-5.884206219266943,-35.21210772357097,39.33207751085718,86,43.9,806,4.22,0,14.1,00:16:46
443,1494583892786,-5.884206219266943,-35.21210772357097,39.33207751085718,87,43.1,802,4.08,0,14.1,00:16:48
444,1494583894805,-5.884206219266943,-35.21210772357097,39.33207751085718,86,45.5,776,4.19,0,14.5,00:16:50
445,1494583897841,-5.884206219266943,-35.21210772357097,39.33207751085718,87,56.9,597,9.47,4,19.2,00:16:54
446,1494583899864,-5.884206219266943,-35.21210772357097,39.33207751085718,87,51.8,1427,9.8,12,18.0,00:16:56
447,1494583901897,-5.884254130064798,-35.212027608422304,39.82685446799003,86,47.1,1374,7.74,17,16.9,00:16:58
448,1494583903916,-5.884126088218558,-35.211913103297675,40.30278518911221,86,60.0,1545,12.49,22,20.0,00:17:00
449,1494583905938,-5.88398685755265,-35.21186068232258,41.69856255303511,86,78.4,1674,17.27,29,25.1,00:17:02
450,1494583908971,-5.883712925663673,-35.21176978605874,44.310599178259146,86,79.6,1714,17.38,37,24.7,00:17:05
451,1494583910992,-5.883517540738382,-35.21171060094342,44.785349514661284,86,66.3,1605,11.41,39,18.0,00:17:07
452,1494583914033,-5.883230074683505,-35.211625901494756,42.97723631973916,86,20.0,998,10.47,41,14.5,00:17:10
453,1494583916070,-5.883023453235534,-35.21156534539377,41.36110734891624,86,38.0,1664,1.94,42,11.0,00:17:12
454,1494583918088,-5.882848168033361,-35.211516600137685,40.490965193254695,85,19.2,1352,3.11,32,13.3,00:17:14
455,1494583920108,-5.882777416888394,-35.21148356013981,40.52399431022168,85,20.0,1238,3.19,17,14.5,00:17:16
456,1494583923143,-5.882602910330545,-35.21145212645368,40.75088957434929,85,67.1,1919,17.86,26,23.9,00:17:19
457,1494583926177,-5.8823295889679255,-35.2113789154586,40.723343158819134,85,78.8,1723,19.13,35,25.5,00:17:22
458,1494583928201,-5.882135505319633,-35.211327215019764,40.6759558659275,85,80.8,1832,18.91,40,25.1,00:17:24
459,1494583930235,-5.88192238539581,-35.211267754415594,41.02580961962728,85,79.6,1627,15.38,44,22.0,00:17:26
460,1494583932257,-5.881690017548956,-35.211202353572226,41.351775324807065,85,71.8,1631,14.88,47,21.6,00:17:29
461,1494583934281,-5.881445274650713,-35.211134687857495,41.73371444613277,86,73.7,1659,16.24,49,22.7,00:17:30
462,1494583936305,-5.8812050220975705,-35.211067744576674,42.42502227927579,86,76.1,1777,17.88,48,25.1,00:17:33
463,1494583939342,-5.8808643828436695,-35.21096985093917,44.72192026424084,86,19.6,1720,3.3,45,14.1,00:17:36
464,1494583941372,-5.880654510796867,-35.21091090412161,46.54498925414163,86,18.0,1623,3.8,43,13.7,00:17:38
465,1494583944411,-5.880355589337369,-35.210834631226724,47.29776298943285,86,18.4,1503,3.61,37,13.7,00:17:41
466,1494583946446,-5.8801851518043575,-35.21079352075689,46.72404610920447,86,19.2,1369,3.36,33,15.7,00:17:43
467,1494583949479,-5.879985972106493,-35.21074596101412,44.817104116102904,85,30.6,932,3.52,19,13.7,00:17:46
468,1494583951502,-5.879937791344335,-35.21073029390542,44.60747839014054,85,34.9,937,6.44,8,15.7,00:17:48
469,1494583953510,-5.879937791344335,-35.21073029390542,44.60747839014054,85,43.9,953,4.41,6,14.5,00:17:50
